id_facture,montant_total,nb_relances,delai_paiement,client_id,nb_commandes_client,total_achats_client,moyenne_retard_client,type_client,statut_final_facture
469,26241.6,1,29,473,26,247265.31,10.79,client,impayée
470,96506.14,2,61,180,9,73150.18,0.09,client,payée
471,6154.68,3,16,367,14,88452.16,5.19,client,partielle
472,97138.49,0,35,337,2,11627.61,4.15,client,payée
473,9100.19,1,31,256,13,42402.46,5.07,client,partielle
474,89658.6,2,38,360,5,25172.05,0.3,client,payée
475,55131.61,1,85,111,20,99616.76,0.36,client,payée
476,99331.66,2,79,19,14,100614.81,3.44,client,partielle
477,12010.67,1,38,459,1,6791.24,0.29,client,payée
478,57616.16,3,41,264,6,14866.13,7.49,client,impayée
479,97083.74,3,62,198,22,193332.5,7.4,client,impayée
480,54694.3,2,64,134,11,104504.2,0.62,client,payée
481,64792.87,0,30,200,17,140108.34,3.04,client,payée
482,71096.13,1,49,441,23,78822.73,4.52,client,partielle
483,48181.4,3,49,88,22,74301.63,9.81,client,impayée
484,64618.02,1,36,60,14,109324.56,22.3,client,impayée
485,60509.86,1,73,375,14,77377.17,0.09,client,payée
486,90610.01,1,88,403,20,164608.62,3.23,client,partielle
487,9317.41,2,75,125,7,18226.82,8.13,client,impayée
488,31691.5,2,27,180,19,146898.35,7.94,client,partielle
489,95289.09,3,69,425,26,140211.96,3.9,client,partielle
490,89575.06,1,43,347,27,60692.74,1.01,client,payée
491,48287.39,2,71,468,22,139947.8,4.09,client,partielle
492,63912.6,1,49,344,6,45553.72,2.48,client,payée
493,31351.21,2,71,166,13,80936.91,2.63,client,partielle
494,22871.51,2,67,383,10,29830.4,1.99,client,partielle
495,49051.35,2,74,325,22,187600.01,0.78,client,partielle
496,38568.46,0,58,144,19,86196.89,6.7,client,partielle
497,60447.33,1,31,39,10,93716.79,6.16,client,partielle
498,12384.79,0,83,353,5,46275.02,3.91,client,partielle
499,97567.51,1,40,202,13,46837.69,2.19,client,payée
500,98690.02,3,9,51,17,98785.69,8.65,client,partielle
501,71325.36,2,71,389,22,68176.33,0.87,client,partielle
502,55929.15,1,55,116,23,170705.45,2.85,client,payée
503,34405.12,2,36,83,5,44076.68,5.3,client,partielle
504,82310.53,2,25,446,21,150926.71,8.62,client,partielle
505,70049.46,2,21,115,29,118430.16,5.24,client,partielle
506,20448.61,0,77,297,22,57431.4,0.63,client,payée
507,91538.08,1,30,85,7,17878.59,0.53,client,payée
508,83141.04,1,26,195,20,137748.49,0.26,client,payée
509,95230.99,1,45,59,7,67386.4,4.1,client,partielle
510,73943.35,1,63,245,15,113433.38,1.39,client,payée
511,63274.44,0,79,348,15,117675.14,0.87,client,payée
512,44733.09,0,14,233,21,97322.46,0.44,client,payée
513,93609.21,1,9,147,23,153831.09,5.13,client,payée
514,87276.07,1,59,336,1,4532.8,7.0,client,impayée
515,9295.77,0,30,62,26,239546.48,9.75,client,partielle
516,7504.86,3,8,181,12,36721.34,4.52,client,partielle
517,40764.02,2,31,450,2,14112.39,2.19,client,payée
518,82002.57,2,62,264,18,141241.66,3.18,client,partielle
519,98791.23,1,7,302,15,113818.81,5.06,client,payée
520,19289.6,0,54,358,7,28409.73,6.24,client,partielle
521,61442.42,2,30,140,9,52994.28,5.18,client,partielle
522,41184.63,0,22,88,23,168055.82,16.34,client,impayée
523,97141.87,1,11,65,28,264531.26,6.94,client,partielle
524,85001.3,1,49,466,22,131940.16,6.94,client,partielle
525,84641.23,2,17,23,3,13212.21,8.57,client,partielle
526,49525.85,1,10,295,21,106935.52,3.08,client,payée
527,44407.85,0,39,60,10,63305.52,1.53,client,payée
528,30973.67,2,57,411,2,19621.74,8.47,client,impayée
529,10355.67,0,72,441,25,175666.32,3.12,client,payée
530,87148.63,2,46,44,22,71233.56,4.67,client,partielle
531,82225.6,2,8,236,25,218628.82,2.81,client,payée
532,99973.18,0,64,70,25,86289.44,2.52,client,payée
533,99680.5,2,49,412,12,27719.64,5.56,client,partielle
534,57766.01,1,76,407,7,19611.76,5.47,client,partielle
535,78053.8,1,79,372,5,41444.87,1.85,client,partielle
536,94752.74,0,70,34,4,36860.66,1.05,client,payée
537,85716.5,4,86,25,1,4145.63,0.7,client,impayée
538,28498.07,2,86,395,15,89773.17,0.6,client,partielle
539,47801.69,3,26,48,9,61000.06,8.51,client,impayée
540,17270.14,2,16,321,6,32097.14,1.69,client,payée
541,95634.85,3,85,358,14,35316.29,5.67,client,impayée
542,62586.59,2,55,138,2,4906.44,1.69,client,partielle
543,26721.07,0,21,201,12,66273.54,5.49,client,payée
544,68811.57,2,40,410,23,192807.65,20.72,client,impayée
545,63722.18,1,53,394,28,74957.06,0.34,client,payée
546,39025.46,1,20,274,6,21872.43,5.3,client,payée
547,15787.97,3,79,498,13,54055.86,1.66,client,partielle
548,68799.45,0,48,188,4,25892.03,0.43,client,payée
549,54429.23,3,26,329,22,51602.5,0.41,client,payée
550,78370.25,2,12,45,16,142085.48,2.32,client,payée
551,54415.53,1,22,154,29,167208.59,3.89,client,payée
552,85957.24,2,84,362,11,64700.46,5.21,client,impayée
553,57431.15,2,88,393,6,27672.91,4.19,client,impayée
554,58289.11,2,76,36,5,18480.1,11.41,client,impayée
555,88282.09,0,42,143,1,4909.35,0.83,client,payée
556,43330.87,1,33,408,19,176836.83,8.83,client,partielle
557,17731.45,0,81,424,7,19276.93,3.76,client,partielle
558,7734.35,1,85,251,18,44744.92,9.85,client,impayée
559,76738.04,3,85,130,10,29156.11,2.78,client,partielle
560,63929.41,1,77,388,10,82158.2,3.29,client,partielle
561,71887.58,3,6,230,17,40584.64,2.74,client,payée
562,25231.6,0,63,351,24,111967.73,0.51,client,payée
563,17955.29,1,46,20,7,37792.11,0.78,client,payée
564,6381.74,1,25,167,22,133251.55,3.64,client,payée
565,38305.82,4,6,301,26,52665.44,3.81,client,partielle
566,61042.18,4,9,154,21,123776.58,3.15,client,partielle
567,42263.18,1,21,444,22,78306.69,0.06,client,payée
568,46560.12,1,28,197,1,2783.02,3.52,client,payée
569,90895.08,3,12,68,12,75196.44,0.72,client,payée
570,38084.27,1,34,342,25,198829.84,4.18,client,payée
571,53829.0,1,54,70,17,161125.94,1.7,client,payée
572,79447.04,2,26,229,16,148820.42,23.84,client,impayée
573,42671.56,1,63,118,20,103839.46,2.23,client,payée
574,64098.24,2,28,287,15,114486.93,8.6,client,impayée
575,86924.55,0,30,383,29,219383.89,1.41,client,payée
576,95204.46,1,65,197,19,100640.06,1.05,client,payée
577,18971.98,1,12,391,20,55713.66,1.25,client,payée
578,93025.82,0,16,325,17,85953.21,2.03,client,payée
579,51751.05,1,18,260,26,258410.44,9.45,client,partielle
580,29533.22,1,34,219,4,25761.11,7.22,client,partielle
581,48617.9,0,59,201,4,18924.51,2.86,client,payée
582,98103.09,3,65,37,3,23851.55,1.04,client,partielle
583,51798.72,2,66,118,8,59924.85,0.25,client,payée
584,36231.4,2,35,2,23,152499.18,4.82,client,partielle
585,65173.08,2,31,177,9,63895.15,6.13,client,partielle
586,27813.83,1,5,467,2,13359.01,4.66,client,payée
587,12207.02,2,45,231,26,250905.62,3.48,client,partielle
588,17243.57,2,18,273,19,115388.36,18.03,client,impayée
589,17164.35,3,78,17,22,147873.6,0.12,client,partielle
590,19430.76,1,54,496,18,103918.31,22.29,client,impayée
591,18188.58,3,46,424,16,108828.45,1.62,client,partielle
592,65883.1,1,75,307,29,264671.84,2.42,client,partielle
593,22278.61,2,44,370,28,132105.02,6.98,client,partielle
594,37838.39,1,18,472,28,167082.24,1.29,client,payée
595,90194.9,0,15,461,18,100599.98,6.19,client,payée
596,50026.36,2,67,28,26,134779.27,2.02,client,partielle
597,68417.99,2,53,378,18,154229.36,14.11,client,impayée
598,21370.39,0,41,46,12,46266.74,0.94,client,payée
599,23267.46,3,14,370,2,11998.69,13.43,client,impayée
600,8882.52,0,58,365,29,272515.18,7.83,client,partielle
601,21048.83,0,11,127,21,69090.81,0.93,client,payée
602,31466.08,2,85,106,28,57040.36,2.45,client,partielle
603,21816.0,4,16,462,1,4121.79,0.55,client,partielle
604,13426.74,1,59,215,23,215705.29,4.58,client,partielle
605,16460.41,3,40,87,16,43215.93,16.16,client,impayée
606,48773.98,3,11,458,17,52642.12,0.41,client,payée
607,24601.7,2,28,358,1,4562.72,1.49,client,payée
608,39605.64,1,38,49,21,171310.21,7.04,client,partielle
609,52824.64,3,69,401,23,184235.66,3.07,client,partielle
610,70587.51,4,33,27,3,8089.69,2.07,client,partielle
611,8734.65,2,30,190,23,217826.98,4.6,client,partielle
612,80943.99,2,78,267,25,97763.76,1.74,client,partielle
613,64650.54,3,69,467,27,114617.55,1.99,client,partielle
614,12767.11,0,49,124,20,101826.83,8.2,client,partielle
615,87989.97,1,21,493,16,113215.07,2.48,client,payée
616,92482.88,1,40,172,21,129579.99,6.03,client,partielle
617,10802.41,1,77,364,14,132004.87,0.82,client,payée
618,31303.38,2,67,219,16,104271.44,2.54,client,partielle
619,81589.12,4,27,292,24,212551.11,4.01,client,partielle
620,76084.67,2,70,377,9,23630.67,1.56,client,partielle
621,22529.5,2,86,144,21,185791.53,2.74,client,partielle
622,24888.19,0,46,316,28,100287.75,7.13,client,partielle
623,40194.85,4,75,471,21,102909.19,0.88,client,partielle
624,51029.68,2,79,97,2,9118.19,3.47,client,partielle
625,63734.2,1,75,436,25,117456.31,1.52,client,payée
626,40046.8,0,47,22,13,121542.83,2.64,client,payée
627,48940.8,2,59,206,22,121720.5,2.35,client,partielle
628,76009.74,4,60,77,5,20718.73,5.33,client,impayée
629,8484.9,0,83,214,21,91459.54,7.29,client,impayée
630,28981.51,0,35,455,20,168533.83,3.46,client,payée
631,72768.21,2,87,377,17,107319.55,0.91,client,partielle
632,90044.65,0,60,38,6,33575.86,10.15,client,impayée
633,53609.36,1,78,65,17,160046.69,1.03,client,payée
634,55550.78,2,52,179,26,245441.6,4.32,client,partielle
635,15181.34,1,56,481,2,16097.89,3.75,client,partielle
636,47504.17,1,76,342,7,43008.36,1.69,client,partielle
637,55598.64,0,5,383,29,85053.9,15.28,client,impayée
638,28034.7,0,6,151,17,130281.18,5.65,client,payée
639,30578.11,0,46,383,24,204501.57,3.17,client,payée
640,40842.0,0,78,271,8,70530.67,2.93,client,partielle
641,6906.76,2,13,364,23,153063.21,0.49,client,payée
642,35597.52,5,35,335,23,159498.39,7.59,client,impayée
643,25087.56,2,6,287,1,7674.33,0.44,client,payée
644,36112.25,1,28,412,29,260751.5,1.12,client,payée
645,16377.4,4,47,323,19,44904.43,0.9,client,partielle
646,89600.09,0,74,426,25,162644.39,0.35,client,payée
647,61391.28,1,76,153,5,24763.85,8.85,client,impayée
648,69514.72,0,47,289,5,43326.37,11.84,client,impayée
649,79971.27,2,55,97,23,70621.25,4.91,client,partielle
650,52352.01,0,50,407,27,250495.49,10.51,client,impayée
651,13257.43,0,79,348,26,77793.38,5.62,client,partielle
652,56025.12,4,5,309,24,65150.73,5.78,client,partielle
653,60749.91,3,71,144,22,104983.86,11.01,client,impayée
654,75816.75,2,5,421,21,209113.67,0.48,client,payée
655,46007.66,3,67,389,1,7070.42,0.28,client,partielle
656,17120.13,1,80,235,26,57499.22,0.28,client,payée
657,31958.71,1,66,139,10,39941.16,2.71,client,partielle
658,39492.82,0,65,268,10,31933.23,14.63,client,impayée
659,66362.14,0,44,277,29,58232.98,10.2,client,impayée
660,59223.94,1,33,402,25,152988.15,7.62,client,partielle
661,38829.19,1,39,142,22,111074.95,2.59,client,payée
662,98718.95,0,89,289,3,20718.73,8.69,client,impayée
663,62548.61,1,15,149,28,104465.59,1.23,client,payée
664,27536.55,2,15,410,12,103781.1,4.4,client,payée
665,14669.33,0,67,473,26,131697.94,6.85,client,partielle
666,19521.62,2,73,488,12,70358.85,0.48,client,partielle
667,28365.98,1,60,409,7,55019.21,10.36,client,impayée
668,20264.73,2,11,35,16,53269.14,6.5,client,partielle
669,22723.87,1,55,63,20,81974.94,3.81,client,partielle
670,32084.04,2,43,114,29,93902.46,0.32,client,payée
671,21470.49,0,46,373,3,24433.96,5.93,client,partielle
672,90192.72,1,76,375,28,77844.89,2.96,client,partielle
673,12622.21,1,57,125,7,41384.17,6.67,client,partielle
674,54828.58,4,25,148,22,175984.1,0.19,client,payée
675,43987.7,1,34,319,14,84869.33,4.28,client,payée
676,98325.97,2,82,194,27,163874.21,2.96,client,partielle
677,15643.7,1,5,105,4,10037.59,2.81,client,payée
678,42796.28,1,28,118,10,82628.9,3.64,client,payée
679,97099.69,1,10,255,24,163969.48,0.66,client,payée
680,87223.18,3,10,243,2,14680.21,13.7,client,impayée
681,82621.85,1,73,396,22,178780.73,6.1,client,partielle
682,29500.77,1,66,32,16,103759.08,0.44,client,payée
683,21234.32,0,39,107,3,18206.95,0.41,client,payée
684,68521.11,1,83,97,15,109579.83,1.18,client,partielle
685,93290.72,1,39,304,8,73600.52,1.37,client,payée
686,57892.47,2,52,479,16,113727.65,3.39,client,partielle
687,59303.21,2,76,481,11,91372.31,3.84,client,partielle
688,31598.01,1,47,254,24,140212.18,0.79,client,payée
689,78101.83,3,39,376,11,73882.33,18.16,client,impayée
690,22769.16,0,9,187,11,37853.17,8.71,client,partielle
691,35749.53,0,35,276,1,5908.14,5.02,client,partielle
692,45416.46,1,35,105,2,6382.24,1.63,client,payée
693,53222.99,3,12,357,20,114723.43,12.06,client,impayée
694,28028.92,1,10,293,1,2519.61,1.89,client,payée
695,15909.5,4,57,40,19,125583.52,1.92,client,partielle
696,63008.9,0,84,119,20,85877.67,2.18,client,payée
697,32419.9,1,48,445,10,87331.51,0.25,client,payée
698,60217.63,2,53,56,19,95192.09,0.32,client,payée
699,19664.46,0,12,270,21,196185.91,3.23,client,payée
700,50708.31,0,68,164,11,63614.11,10.67,client,impayée
701,55596.0,0,8,204,12,105491.81,14.27,client,impayée
702,9923.24,0,36,346,10,43781.72,7.47,client,partielle
703,36977.41,0,57,34,7,39289.72,2.59,client,payée
704,17769.39,1,71,6,24,169663.78,1.86,client,payée
705,11020.62,2,67,46,8,32553.66,1.21,client,partielle
706,99046.22,3,84,205,11,79844.89,3.87,client,impayée
707,35623.62,3,64,119,18,77558.74,3.29,client,partielle
708,81938.07,3,81,406,16,93989.46,3.15,client,partielle
709,29190.86,2,37,355,1,2186.96,1.9,client,partielle
710,69742.76,1,26,83,29,76138.3,4.36,client,payée
711,77221.65,2,35,485,6,22900.86,4.68,client,partielle
712,61585.68,1,28,151,17,143683.05,10.4,client,impayée
713,49799.74,1,7,114,22,160227.62,7.16,client,partielle
714,44124.89,1,37,64,13,118918.61,2.0,client,payée
715,38142.49,2,30,96,23,212466.81,2.39,client,payée
716,93305.27,1,55,172,25,124934.28,1.37,client,payée
717,83908.84,0,34,11,10,49402.47,0.94,client,payée
718,96677.56,0,39,68,10,86859.44,0.58,client,payée
719,16808.24,2,29,317,1,5411.55,0.17,client,payée
720,74432.41,0,32,76,7,62003.27,2.7,client,payée
721,94142.34,1,30,56,20,120948.77,15.99,client,impayée
722,22217.14,1,77,179,9,48579.34,3.86,client,partielle
723,11317.15,2,12,63,11,46558.15,6.78,client,partielle
724,75406.46,3,19,231,20,60237.9,2.54,client,payée
725,59574.95,1,53,286,2,12414.44,2.43,client,payée
726,84973.73,1,12,10,1,4601.8,0.67,client,payée
727,18278.38,0,59,499,23,91897.0,1.78,client,payée
728,80550.39,4,89,472,12,40287.38,13.2,client,impayée
729,24154.6,0,62,407,7,35762.84,3.37,client,payée
730,20547.31,2,7,1,19,122492.66,1.14,client,payée
731,20605.25,0,13,48,5,43481.04,5.45,client,payée
732,82384.6,0,18,388,26,222599.52,2.6,client,payée
733,68193.74,4,24,375,12,106086.09,8.78,client,impayée
734,54691.22,4,8,156,14,92538.16,0.49,client,payée
735,39088.9,4,28,172,28,181339.18,3.69,client,partielle
736,88334.05,1,80,237,7,64687.93,8.08,client,impayée
737,42282.29,3,32,117,8,34467.0,9.61,client,impayée
738,82576.95,3,35,323,14,44290.46,2.52,client,partielle
739,46717.82,0,71,240,12,31946.38,6.76,client,partielle
740,40809.72,0,68,386,9,81435.21,16.86,client,impayée
741,48954.58,3,21,105,10,49741.86,4.86,client,partielle
742,33630.9,1,10,58,10,59898.1,8.35,client,partielle
743,76022.89,4,86,262,1,8424.48,4.26,client,impayée
744,52758.44,2,64,170,25,124633.61,7.81,client,impayée
745,27060.21,0,85,273,22,196760.04,14.13,client,impayée
746,90459.58,0,15,421,6,27441.5,6.21,client,payée
747,41469.67,1,42,428,14,110026.81,0.84,client,payée
748,56637.52,1,38,23,23,168796.07,0.43,client,payée
749,91114.85,1,51,296,9,32496.92,8.36,client,impayée
750,64302.61,1,36,213,23,68907.6,1.49,client,payée
751,16105.31,0,61,172,23,66526.06,10.41,client,impayée
752,94284.05,1,50,159,27,194597.39,1.09,client,payée
753,64632.27,1,39,76,12,25242.6,12.1,client,impayée
754,36816.03,2,26,221,19,138422.48,8.18,client,partielle
755,18230.85,0,20,234,26,214648.88,10.65,client,partielle
756,80432.39,3,80,380,25,110502.05,1.32,client,partielle
757,63906.91,3,9,397,20,159312.08,10.54,client,impayée
758,55678.8,0,30,474,22,73107.99,4.43,client,payée
759,89919.8,2,81,481,29,280833.9,0.44,client,partielle
760,79916.74,5,28,380,23,88700.18,13.37,client,impayée
761,19409.11,2,71,98,28,165393.77,1.08,client,partielle
762,34613.6,0,36,276,29,285475.14,1.2,client,payée
763,28606.47,3,27,175,12,111085.25,6.09,client,partielle
764,75674.9,0,53,266,25,181893.03,4.37,client,payée
765,8185.58,1,66,193,13,64396.05,11.66,client,impayée
766,59139.52,2,81,308,29,220420.49,1.83,client,partielle
767,77433.58,0,83,319,26,147736.9,0.21,client,payée
768,88292.74,1,70,157,28,80380.15,26.49,client,impayée
769,37497.77,2,15,438,3,25103.46,1.88,client,payée
770,83019.44,1,84,126,11,98701.82,0.88,client,payée
771,15510.02,0,22,86,2,10521.71,20.8,client,impayée
772,85412.97,1,14,50,18,131864.59,4.14,client,payée
773,17111.42,3,81,65,18,40372.22,0.81,client,partielle
774,42742.29,3,64,44,25,89450.03,9.03,client,impayée
775,80743.06,0,12,264,24,157490.67,14.54,client,impayée
776,19242.16,5,75,249,25,104816.52,10.65,client,impayée
777,26778.88,4,52,265,9,85994.18,1.11,client,partielle
778,73613.99,2,85,23,1,8696.35,0.27,client,partielle
779,73403.47,0,45,252,26,188241.29,2.32,client,payée
780,65909.03,1,12,212,26,259758.68,2.19,client,payée
781,70925.1,0,41,418,16,63135.73,2.6,client,payée
782,56558.82,1,41,16,25,233825.41,8.02,client,partielle
783,28920.91,1,68,247,1,4436.59,0.05,client,payée
784,37841.12,3,63,470,21,142227.92,5.62,client,impayée
785,22251.78,1,49,238,20,109498.75,21.05,client,impayée
786,91302.8,0,20,190,24,133097.2,2.55,client,payée
787,60422.22,1,30,215,5,40500.4,3.32,client,payée
788,43080.88,2,35,65,28,133849.73,4.94,client,partielle
789,48890.55,0,31,462,25,151505.68,1.68,client,payée
790,94991.92,2,47,180,17,62793.05,6.34,client,partielle
791,19568.38,0,19,113,8,64862.18,1.13,client,payée
792,60691.83,1,62,151,6,38492.71,0.33,client,payée
793,53059.42,1,53,38,1,4040.51,8.08,client,impayée
794,63088.15,3,83,378,13,53657.25,0.97,client,partielle
795,6720.47,1,29,424,18,78269.3,6.57,client,partielle
796,87851.77,1,72,370,4,30377.34,10.25,client,impayée
797,93551.24,2,40,264,15,101411.04,0.23,client,payée
798,58687.65,4,84,288,14,120091.51,6.13,client,impayée
799,71181.83,2,51,40,16,105155.83,5.2,client,partielle
800,92637.44,1,63,194,5,22266.14,4.89,client,partielle
801,72187.67,1,89,432,1,9702.96,1.75,client,partielle
802,19491.21,0,56,269,26,236309.67,0.23,client,payée
803,59747.39,2,44,123,23,97303.14,0.52,client,payée
804,62637.93,2,47,27,29,269744.77,1.59,client,payée
805,45292.41,2,60,174,4,31043.98,2.61,client,partielle
806,74962.2,1,85,71,17,90398.36,12.51,client,impayée
807,93764.87,2,7,3,28,160580.41,5.76,client,partielle
808,92929.01,2,75,341,6,33426.31,0.13,client,partielle
809,47829.74,2,16,317,25,209372.7,12.61,client,impayée
810,15757.61,1,69,72,25,85100.84,6.37,client,partielle
811,98559.91,3,47,449,27,66672.26,3.39,client,partielle
812,84695.32,3,74,145,4,23950.65,3.11,client,partielle
813,16842.95,1,50,410,7,30262.94,13.53,client,impayée
814,92479.98,3,64,285,26,169296.26,3.99,client,partielle
815,87640.15,2,65,72,1,9825.56,3.49,client,partielle
816,54289.62,4,53,422,10,73716.21,7.45,client,impayée
817,61171.17,2,29,179,13,125758.71,4.5,client,partielle
818,42905.26,3,7,43,9,70707.94,1.43,client,payée
819,10202.36,1,72,200,14,36502.48,33.97,client,impayée
820,36843.74,3,67,264,1,9114.41,1.65,client,partielle
821,81271.08,1,34,409,9,32322.21,5.75,client,partielle
822,5440.04,3,8,234,6,53509.89,3.36,client,payée
823,36682.42,0,82,362,10,79926.67,0.65,client,payée
824,42826.03,0,89,124,11,95798.35,15.97,client,impayée
825,56052.58,1,75,311,7,28200.5,2.05,client,partielle
826,92386.28,2,25,173,20,169183.49,5.35,client,partielle
827,37902.87,1,75,475,25,172070.41,6.69,client,impayée
828,37960.55,0,5,214,28,74339.56,2.51,client,payée
829,75062.62,2,64,323,22,200487.22,1.51,client,partielle
830,47960.7,0,38,313,12,108173.88,0.3,client,payée
831,26337.46,3,7,49,22,144670.44,15.14,client,impayée
832,47981.75,2,22,245,12,67451.93,4.36,client,partielle
